id_composicao,id,coeficiente
103261,88243,4.3619
103261,42419,1
103261,37591,2
103261,13348,6
103261,13294,6
103261,13246,8
103261,11976,6
103261,4374,6
103261,1570,10
103263,100308,4.5749
103263,93288,1.5166
103263,93287,0.2059
103263,88243,4.5749
103263,42420,1
103263,13348,6
103263,13294,6
103263,13246,4
103263,4374,6
103263,1570,10
103265,100308,4.5749
103265,93288,1.5166
103265,93287,0.2059
103265,88243,4.5749
103265,42421,1
103265,13348,6
103265,13294,6
103265,13246,4
103265,4374,6
103265,1570,10
103268,100308,3.9711
103268,88243,3.9711
103268,39997,8
103268,39996,1.28
103268,39556,1
103268,37591,2
103268,13348,4
103268,13246,4
103268,11976,10
103268,1570,10
103270,100308,4.1286
103270,88243,4.1286
103270,39997,8
103270,39996,1.28
103270,39557,1
103270,37591,2
103270,13348,4
103270,13246,4
103270,11976,10
103270,1570,10
103272,100308,4.7527
103272,88243,4.7527
103272,39997,8
103272,39996,1.28
103272,39559,1
103272,37591,2
103272,13348,4
103272,13246,4
103272,11976,10
103272,1570,10
103274,100308,5.0091
103274,93288,1.5166
103274,93287,0.2059
103274,88243,5.0091
103274,39997,8
103274,39996,1.28
103274,39560,1
103274,13348,4
103274,11976,4
103274,1570,10
103276,100308,5.0091
103276,93288,1.5166
103276,93287,0.2059
103276,88243,5.0091
103276,39997,8
103276,39996,1.28
103276,39561,1
103276,13348,4
103276,11976,4
103276,1570,10
103267,100308,3.9711
103267,88243,3.9711
103267,43195,1
103267,39997,8
103267,39996,1.28
103267,37591,2
103267,13348,4
103267,13246,4
103267,11976,10
103267,1570,10
103269,100308,4.1286
103269,88243,4.1286
103269,43196,1
103269,39997,8
103269,39996,1.28
103269,37591,2
103269,13348,4
103269,13246,4
103269,11976,10
103269,1570,10
103271,100308,4.7527
103271,88243,4.7527
103271,43198,1
103271,39997,8
103271,39996,1.28
103271,37591,2
103271,13348,4
103271,13246,4
103271,11976,10
103271,1570,10
103273,100308,5.0091
103273,93288,1.5166
103273,93287,0.2059
103273,88243,5.0091
103273,43199,1
103273,39997,8
103273,39996,1.28
103273,13348,4
103273,11976,4
103273,1570,10
103275,100308,5.0091
103275,93288,1.5166
103275,93287,0.2059
103275,88243,5.0091
103275,43200,1
103275,39997,8
103275,39996,1.28
103275,13348,4
103275,11976,4
103275,1570,10
103248,100308,2.3334
103248,88243,2.3334
103248,43190,1
103248,37591,2
103248,13246,4
103248,11976,6
103248,7568,9
103248,1570,10
103249,100308,2.3334
103249,88243,2.3334
103249,39555,1
103249,37591,2
103249,13246,4
103249,11976,6
103249,7568,9
103249,1570,10
103251,100308,2.523
103251,88243,2.523
103251,43191,1
103251,37591,2
103251,13246,4
103251,11976,6
103251,7568,9
103251,1570,10
103252,100308,2.523
103252,88243,2.523
103252,39548,1
103252,37591,2
103252,13246,4
103252,11976,6
103252,7568,9
103252,1570,10
103254,100308,2.6335
103254,88243,2.6335
103254,43192,1
103254,37591,2
103254,13246,4
103254,11976,6
103254,7568,9
103254,1570,10
103255,100308,2.6335
103255,88243,2.6335
103255,39554,1
103255,37591,2
103255,13246,4
103255,11976,6
103255,7568,9
103255,1570,10
103245,100308,2.3334
103245,88243,2.3334
103245,43194,1
103245,37591,2
103245,13246,4
103245,11976,6
103245,7568,9
103245,1570,10
103246,100308,2.3334
103246,88243,2.3334
103246,39551,1
103246,37591,2
103246,13246,4
103246,11976,6
103246,7568,9
103246,1570,10
103257,100308,3.87
103257,88243,3.87
103257,43185,1
103257,37591,2
103257,13348,6
103257,13294,1
103257,13246,8
103257,11976,6
103257,4374,6
103257,1570,10
103259,100308,3.9728
103259,88243,3.9728
103259,43186,1
103259,37591,2
103259,13348,6
103259,13294,6
103259,13246,8
103259,11976,6
103259,4374,6
103259,1570,10
103262,100308,4.3619
103262,88243,4.3619
103262,43187,1
103262,37591,2
103262,13348,6
103262,13294,6
103262,13246,8
103262,11976,6
103262,4374,6
103262,1570,10
103264,100308,4.5749
103264,93288,1.5166
103264,93287,0.2059
103264,88243,4.5749
103264,43188,1
103264,13348,6
103264,13294,6
103264,13246,4
103264,4374,6
103264,1570,10
103266,100308,4.5749
103266,93288,1.5166
103266,93287,0.2059
103266,88243,4.5749
103266,43189,1
103266,13348,6
103266,13294,6
103266,13246,4
103266,4374,6
103266,1570,10
103277,100308,5.3598
103277,93288,3.0332
103277,93287,0.4118
103277,88243,5.3598
103277,39577,1
103277,1570,10
103278,100308,5.5655
103278,93288,3.0332
103278,93287,0.4118
103278,88243,5.5655
103278,39578,1
103278,1570,10
103285,100308,2.6375
103285,88243,2.6375
103285,44406,1
103285,43852,0.1204
103285,40547,0.04
103286,100308,1.3082
103286,88243,1.3082
103286,44407,1
103286,40547,0.04
103287,100308,1.3082
103287,88243,1.3082
103287,44408,1
103287,40547,0.04
103288,90466,0.65
103288,90443,0.65
103291,97329,1
103291,91166,1
103289,97327,1
103289,91166,1
103290,97328,1
103290,91166,1
103292,97330,1
103292,91166,1
106044,100308,0.689867
106044,88243,0.689867
106044,39897,0.0016
106044,39881,1
106044,38383,0.1614
106044,12732,0.0064
106045,100308,0.862736
106045,88243,0.862736
106045,39897,0.0044
106045,39883,1
106045,38383,0.2019
106045,12732,0.0176
106042,100308,0.689867
106042,88243,0.689867
106042,39897,0.0016
106042,38383,0.1614
106042,12732,0.0064
106042,12716,1
106043,100308,0.862736
106043,88243,0.862736
106043,39897,0.0044
106043,38383,0.2019
106043,12732,0.0176
106043,12718,1
106046,100308,0.459911
106046,88243,0.459911
106046,39897,0.0016
106046,38383,0.1614
106046,12732,0.0064
106046,12725,1
106047,100308,0.575157
106047,88243,0.575157
106047,39897,0.0044
106047,38383,0.2019
106047,12732,0.0176
106047,12727,1
106038,100308,0.919822
106038,88243,0.919822
106038,39897,0.0024
106038,38383,0.2421
106038,12732,0.0096
106039,100308,1.150315
106039,88243,1.150315
106039,39897,0.0031
106039,38383,0.3029
106039,12732,0.0264
106040,100308,0.919822
106040,88243,0.919822
106040,39897,0.0024
106040,38383,0.2421
106040,12735,1
106040,12732,0.0096
106041,100308,1.150315
106041,88243,1.150315
106041,39897,0.0031
106041,38383,0.3029
106041,12737,1
106041,12732,0.0264
97329,100308,0.062728
97329,88243,0.062728
97329,39737,1.022727
97329,39660,1.022727
97327,100308,0.044526
97327,88243,0.044526
97327,39738,1.022727
97327,39662,1.022727
106034,100308,0.080929
106034,88243,0.080929
106034,39740,1.022727
106034,39666,1.022727
97328,100308,0.053612
97328,88243,0.053612
97328,39741,1.022727
97328,39664,1.022727
97330,100308,0.071814
97330,88243,0.071814
97330,39853,1.022727
97330,39665,1.022727
106035,100308,0.090016
106035,88243,0.090016
106035,45397,1.022727
106035,39742,1.022727
106036,100308,0.145275
106036,88243,0.145275
106036,45398,1.022727
106036,39735,1.022727
106036,38383,0.048425
106037,100308,0.181679
106037,88243,0.181679
106037,45399,1.022727
106037,39736,1.022727
106037,38383,0.06056
93085,88267,0.161
93085,88248,0.161
93085,39897,0.00095
93085,39886,1
93085,38383,0.05365
93085,12732,0.0038
103892,88267,0.1783
103892,88248,0.1783
103892,39897,0.0038
103892,39886,1
103892,38383,0.05945
103892,12732,0.0038
103823,88267,0.2197
103823,88248,0.2197
103823,39897,0.00095
103823,39886,1
103823,38383,0.1099
103823,12732,0.0038
103856,88267,0.17775
103856,88248,0.17775
103856,39897,0.00095
103856,39886,1
103856,38383,0.1333
103856,12732,0.0038
93108,88267,0.1295
93108,88248,0.1295
93108,39897,0.00095
93108,39886,1
93108,38383,0.06475
93108,12732,0.0038
93091,88267,0.1215
93091,88248,0.1215
93091,39897,0.0014
93091,39887,1
93091,38383,0.06075
93091,12732,0.0056
103900,88267,0.20575
103900,88248,0.20575
103900,39897,0.0014
103900,39887,1
103900,38383,0.0686
103900,12732,0.0056
103831,88267,0.32705
103831,88248,0.32705
103831,39897,0.0014
103831,39887,1
103831,38383,0.16355
103831,12732,0.0056
103864,88267,0.2248
103864,88248,0.2248
103864,39897,0.0014
103864,39887,1
103864,38383,0.16865
103864,12732,0.0056
93133,88267,0.17855
93133,88248,0.17855
93133,39897,0.0014
93133,39887,1
93133,38383,0.0893
93133,12732,0.0056
93057,88267,0.0679
93057,88248,0.0679
93057,39897,0.0014
93057,39887,1
93057,38383,0.04525
93057,12732,0.0056
93062,88267,0.08655
93062,88248,0.08655
93062,39897,0.00185
93062,39888,1
93062,38383,0.0577
93062,12732,0.0074
93065,88267,0.1066
93065,88248,0.1066
93065,39897,0.00325
93065,39890,1
93065,38383,0.0711
93065,12732,0.013
93068,88267,0.1338
93068,88248,0.1338
93068,39897,0.0052
93068,39891,1
93068,38383,0.0892
93068,12732,0.0208
93071,88267,0.1682
93071,88248,0.1682
93071,39897,0.0064
93071,39892,1
93071,38383,0.1121
93071,12732,0.027
93081,88267,0.0858
93081,88248,0.0858
93081,39897,0.00035
93081,39862,1
93081,38383,0.0249
93081,12732,0.0014
93081,3148,0.0042
103887,88267,0.1177
103887,88248,0.1177
103887,39897,0.00035
103887,39862,1
103887,38383,0.02725
103887,12732,0.0014
103887,3148,0.0042
103818,88267,0.1169
103818,88248,0.1169
103818,39897,0.00035
103818,39862,1
103818,38383,0.0405
103818,12732,0.0014
103818,3148,0.0042
103851,88267,0.1122
103851,88248,0.1122
103851,39897,0.00035
103851,39862,1
103851,38383,0.0381
103851,12732,0.0014
103851,3148,0.0042
93104,88267,0.0875
93104,88248,0.0875
93104,39897,0.00035
93104,39862,1
93104,38383,0.02575
93104,12732,0.0014
93104,3148,0.0042
98602,88267,0.0656
98602,88248,0.0656
98602,39897,0.0006
98602,39863,1
98602,38383,0.01975
98602,12732,0.0024
98602,3148,0.0042
93087,88267,0.0934
93087,88248,0.0934
93087,39897,0.0006
93087,39863,1
93087,38383,0.02875
93087,12732,0.0024
93087,3148,0.0042
103893,88267,0.1325
103893,88248,0.1325
103893,39897,0.0006
103893,39863,1
103893,38383,0.0322
103893,12732,0.0024
103893,3148,0.0042
103824,88267,0.1747
103824,88248,0.1747
103824,39897,0.0006
103824,39863,1
103824,38383,0.0694
103824,12732,0.0024
103824,3148,0.0042
103857,88267,0.1375
103857,88248,0.1375
103857,39897,0.0006
103857,39863,1
103857,38383,0.05075
103857,12732,0.0024
103857,3148,0.0042
93110,88267,0.1139
93110,88248,0.1139
93110,39897,0.0006
93110,39863,1
93110,38383,0.039
93110,12732,0.0024
93110,3148,0.0042
93054,88267,0.0848
93054,88248,0.0848
93054,39897,0.0006
93054,39864,1
93054,38383,0.01975
93054,12732,0.0024
93054,3148,0.0053
93088,88267,0.1126
93088,88248,0.1126
93088,39897,0.0063
93088,39864,1
93088,38383,0.02875
93088,20078,0.0006
93088,12732,0.0024
93088,3148,0.0053
103894,88267,0.1517
103894,88248,0.1517
103894,39897,0.0006
103894,39864,1
103894,38383,0.0322
103894,12732,0.0024
103894,3148,0.0053
103825,88267,0.1939
103825,88248,0.1939
103825,39897,0.0006
103825,39864,1
103825,38383,0.0694
103825,12732,0.0024
103825,3148,0.0053
103858,88267,0.1567
103858,88248,0.1567
103858,39897,0.0006
103858,39864,1
103858,38383,0.05075
103858,12732,0.0024
103858,3148,0.0053
93111,88267,0.1331
93111,88248,0.1331
93111,39897,0.0006
93111,39864,1
93111,38383,0.039
93111,12732,0.0024
93111,3148,0.0053
93059,88267,0.0742
93059,88248,0.0742
93059,39897,0.0008
93059,39865,1
93059,38383,0.0255
93059,12732,0.0032
93059,3148,0.0042
93093,88267,0.1
93093,88248,0.1
93093,39897,0.0008
93093,39865,1
93093,38383,0.032
93093,12732,0.0032
93093,3148,0.0042
103899,88267,0.1452
103899,88248,0.1452
103899,39897,0.0008
103899,39865,1
103899,38383,0.0364
103899,12732,0.0032
103899,3148,0.0042
103830,88267,0.2243
103830,88248,0.2243
103830,39897,0.0006
103830,39865,1
103830,38383,0.09415
103830,12732,0.0024
103830,3148,0.0042
103863,88267,0.1592
103863,88248,0.1592
103863,39897,0.0008
103863,39865,1
103863,38383,0.06165
103863,12732,0.0032
103863,3148,0.0042
93114,88267,0.1366
93114,88248,0.1366
93114,39897,0.0008
93114,39865,1
93114,38383,0.0503
93114,12732,0.0032
93114,3148,0.0042
93075,88267,0.1107
93075,88248,0.1107
93075,39897,0.00035
93075,39869,1
93075,38383,0.0249
93075,12732,0.0014
93075,3148,0.0042
103876,88267,0.1586
103876,88248,0.1586
103876,39897,0.00035
103876,39869,1
103876,38383,0.02725
103876,12732,0.0014
103876,3148,0.0042
103807,88267,0.1574
103807,88248,0.1574
103807,39897,0.00035
103807,39869,1
103807,38383,0.0405
103807,12732,0.0014
103807,3148,0.0042
103840,88267,0.1503
103840,88248,0.1503
103840,39897,0.00035
103840,39869,1
103840,38383,0.0381
103840,12732,0.0014
103840,3148,0.0042
93098,88267,0.1133
93098,88248,0.1133
93098,39897,0.00035
93098,39869,1
93098,38383,0.02575
93098,12732,0.0014
93098,3148,0.0042
93120,88267,0.0805
93120,88248,0.0805
93120,39897,0.0006
93120,39870,1
93120,38383,0.01975
93120,12732,0.0024
93120,3148,0.0042
93077,88267,0.1222
93077,88248,0.1222
93077,39897,0.0006
93077,39870,1
93077,38383,0.02875
93077,12732,0.0024
93077,3148,0.0042
103879,88267,0.1808
103879,88248,0.1808
103879,39897,0.0006
103879,39870,1
103879,38383,0.0322
103879,12732,0.0024
103879,3148,0.0042
103810,88267,0.2441
103810,88248,0.2441
103810,39897,0.0006
103810,39870,1
103810,38383,0.0694
103810,12732,0.0024
103810,3148,0.0042
103843,88267,0.1883
103843,88248,0.1883
103843,39897,0.0006
103843,39870,1
103843,38383,0.05075
103843,12732,0.0024
103843,3148,0.0042
93100,88267,0.1529
93100,88248,0.1529
93100,39897,0.0006
93100,39870,1
93100,38383,0.039
93100,12732,0.0024
93100,3148,0.0042
93121,88267,0.0996
93121,88248,0.0996
93121,39897,0.0006
93121,39871,1
93121,38383,0.01975
93121,12732,0.0024
93121,3148,0.0053
93078,88267,0.1413
93078,88248,0.1413
93078,39897,0.0006
93078,39871,1
93078,38383,0.02875
93078,12732,0.0024
93078,3148,0.0053
103880,88267,0.1999
103880,88248,0.1999
103880,39897,0.0006
103880,39871,1
103880,38383,0.0322
103880,12732,0.0024
103880,3148,0.0053
103811,88267,0.2633
103811,88248,0.2633
103811,39897,0.0006
103811,39871,1
103811,38383,0.0694
103811,12732,0.0024
103811,3148,0.0053
103844,88267,0.2074
103844,88248,0.2074
103844,39897,0.0006
103844,39871,1
103844,38383,0.05075
103844,12732,0.0024
103844,3148,0.0053
93101,88267,0.1721
93101,88248,0.1721
93101,39897,0.0006
93101,39871,1
93101,38383,0.039
93101,12732,0.0024
93101,3148,0.0053
92311,88267,0.137
92311,88248,0.137
92311,39897,0.0038
92311,38383,0.0458
92311,12732,0.0028
92311,12714,1
103874,88267,0.2452
103874,88248,0.2452
103874,39897,0.0007
103874,38383,0.0545
103874,12732,0.0028
103874,12714,1
103805,88267,0.2428
103805,88248,0.2428
103805,39897,0.0007
103805,38383,0.081
103805,12732,0.0028
103805,12714,1
103838,88267,0.2286
103838,88248,0.2286
103838,39897,0.0007
103838,38383,0.0762
103838,12732,0.0028
103838,12714,1
92326,88267,0.1547
92326,88248,0.1547
92326,38383,0.0515
92326,20078,0.0007
92326,12732,0.0028
92326,12714,1
92287,88267,0.089
92287,88248,0.089
92287,39897,0.0012
92287,38383,0.0395
92287,12732,0.0048
92287,12715,1
92312,88267,0.1724
92312,88248,0.1724
92312,39897,0.0012
92312,38383,0.0575
92312,12732,0.0048
92312,12715,1
103877,88267,0.2896
103877,88248,0.2896
103877,39897,0.0012
103877,38383,0.0644
103877,12732,0.0048
103877,12715,1
103808,88267,0.4163
103808,88248,0.4163
103808,39897,0.0012
103808,38383,0.1388
103808,12732,0.0048
103808,12715,1
103841,88267,0.3046
103841,88248,0.3046
103841,39897,0.0012
103841,38383,0.1015
103841,12732,0.0048
103841,12715,1
92327,88267,0.2339
92327,88248,0.2339
92327,39897,0.0012
92327,38383,0.078
92327,12732,0.0048
92327,12715,1
92288,88267,0.1148
92288,88248,0.1148
92288,39897,0.0016
92288,38383,0.051
92288,12732,0.0064
92288,12716,1
92313,88267,0.1921
92313,88248,0.1921
92313,39897,0.0016
92313,38383,0.064
92313,12732,0.0064
92313,12716,1
103881,88267,0.3277
103881,88248,0.3277
103881,39897,0.0016
103881,38383,0.0728
103881,12732,0.0064
103881,12716,1
103812,88267,0.5649
103812,88248,0.5649
103812,39897,0.0016
103812,38383,0.1883
103812,12732,0.0064
103812,12716,1
103845,88267,0.3697
103845,88248,0.3697
103845,39897,0.0016
103845,38383,0.1233
103845,12732,0.0064
103845,12716,1
92328,88267,0.3018
92328,88248,0.3018
92328,39897,0.0016
92328,38383,0.1006
92328,12732,0.0064
92328,12716,1
92289,88267,0.1448
92289,88248,0.1448
92289,39897,0.0021
92289,38383,0.0644
92289,12732,0.0084
92289,12717,1
92290,88267,0.1749
92290,88248,0.1749
92290,39897,0.0044
92290,38383,0.0778
92290,12732,0.0176
92290,12718,1
92291,88267,0.2265
92291,88248,0.2265
92291,39897,0.024
92291,38383,0.1006
92291,12732,0.024
92291,12719,1
92292,88267,0.2781
92292,88248,0.2781
92292,39897,0.03
92292,38383,0.1236
92292,12732,0.03
92292,12720,1
93082,88267,0.0996
93082,88248,0.0996
93082,39897,0.0007
93082,39866,1
93082,38383,0.0498
93082,12732,0.0028
103885,88267,0.1635
103885,88248,0.1635
103885,39897,0.0007
103885,39866,1
103885,38383,0.0545
103885,12732,0.0028
103816,88267,0.1619
103816,88248,0.1619
103816,39897,0.0007
103816,39866,1
103816,38383,0.081
103816,12732,0.0028
103849,88267,0.1524
103849,88248,0.1524
103849,39897,0.0007
103849,39866,1
103849,38383,0.0762
103849,12732,0.0028
93105,88267,0.1031
93105,88248,0.1031
93105,39897,0.0007
93105,39866,1
93105,38383,0.0515
93105,12732,0.0028
93055,88267,0.0593
93055,88248,0.0593
93055,39897,0.0012
93055,39867,1
93055,38383,0.0395
93055,12732,0.0048
93089,88267,0.1149
93089,88248,0.1149
93089,39897,0.0012
93089,39867,1
93089,38383,0.0575
93089,12732,0.0048
103891,88267,0.1931
103891,88248,0.1931
103891,39897,0.0012
103891,39867,1
103891,38383,0.0644
103891,12732,0.0048
103822,88267,0.2775
103822,88248,0.2775
103822,39897,0.0012
103822,39867,1
103822,38383,0.1388
103822,12732,0.0048
103855,88267,0.2031
103855,88248,0.2031
103855,39897,0.0012
103855,39867,1
103855,38383,0.1015
103855,12732,0.0048
93112,88267,0.1559
93112,88248,0.1559
93112,39897,0.0012
93112,39867,1
93112,38383,0.078
93112,12732,0.0048
93060,88267,0.0765
93060,88248,0.0765
93060,39897,0.0016
93060,39868,1
93060,38383,0.051
93060,12732,0.0064
93094,88267,0.1281
93094,88248,0.1281
93094,39897,0.0016
93094,39868,1
93094,38383,0.064
93094,12732,0.0064
103897,88267,0.2184
103897,88248,0.2184
103897,39897,0.0016
103897,39868,1
103897,38383,0.0728
103897,12732,0.0064
103828,88267,0.3766
103828,88248,0.3766
103828,39897,0.0012
103828,39868,1
103828,38383,0.1883
103828,12732,0.0048
103861,88267,0.2465
103861,88248,0.2465
103861,39897,0.0016
103861,39868,1
103861,38383,0.1233
103861,12732,0.0064
93115,88267,0.2012
93115,88248,0.2012
93115,39897,0.0016
93115,39868,1
93115,38383,0.1006
93115,12732,0.0064
93074,88267,0.1495
93074,88248,0.1495
93074,39897,0.0007
93074,39879,1
93074,38383,0.0498
93074,12732,0.0028
103875,88267,0.2452
103875,88248,0.2452
103875,39897,0.0007
103875,39879,1
103875,38383,0.0545
103875,12732,0.0028
103806,88267,0.2428
103806,88248,0.2428
103806,39897,0.0007
103806,39879,1
103806,38383,0.081
103806,12732,0.0028
103839,88267,0.2286
103839,88248,0.2286
103839,39897,0.0007
103839,39879,1
103839,38383,0.0762
103839,12732,0.0028
93097,88267,0.1547
93097,88248,0.1547
93097,39897,0.0007
93097,39879,1
93097,38383,0.0515
93097,12732,0.0028
93119,88267,0.089
93119,88248,0.089
93119,39897,0.0012
93119,39880,1
93119,38383,0.0395
93119,12732,0.0048
93076,88267,0.1724
93076,88248,0.1724
93076,39897,0.0012
93076,39880,1
93076,38383,0.0575
93076,12732,0.0048
103878,88267,0.2896
103878,88248,0.2896
103878,39897,0.0012
103878,39880,1
103878,38383,0.0644
103878,12732,0.0048
103809,88267,0.4163
103809,88248,0.4163
103809,39897,0.0012
103809,39880,1
103809,38383,0.1388
103809,12732,0.0048
103842,88267,0.3046
103842,88248,0.3046
103842,39897,0.0012
103842,39880,1
103842,38383,0.1015
103842,12732,0.0048
93099,88267,0.2339
93099,88248,0.2339
93099,39897,0.0012
93099,39880,1
93099,38383,0.078
93099,12732,0.0048
93122,88267,0.1148
93122,88248,0.1148
93122,39897,0.0016
93122,39881,1
93122,38383,0.051
93122,12732,0.0064
93079,88267,0.1921
93079,88248,0.1921
93079,39897,0.0016
93079,39881,1
93079,38383,0.064
93079,12732,0.0064
103882,88267,0.3277
103882,88248,0.3277
103882,39897,0.0016
103882,39881,1
103882,38383,0.0728
103882,12732,0.0064
103813,88267,0.5649
103813,88248,0.5649
103813,39897,0.0016
103813,39881,1
103813,38383,0.1883
103813,12732,0.0064
103846,88267,0.3697
103846,88248,0.3697
103846,39897,0.0016
103846,39881,1
103846,38383,0.1233
103846,12732,0.0064
93102,88267,0.3018
93102,88248,0.3018
93102,39897,0.0016
93102,39881,1
93102,38383,0.1006
93102,12732,0.0064
93123,88267,0.1448
93123,88248,0.1448
93123,39897,0.0021
93123,39882,1
93123,38383,0.0644
93123,12732,0.0084
93124,88267,0.1749
93124,88248,0.1749
93124,39897,0.0044
93124,39883,1
93124,38383,0.0778
93124,12732,0.0176
93125,88267,0.2265
93125,88248,0.2265
93125,39897,0.024
93125,39884,1
93125,38383,0.1006
93125,12732,0.024
93126,88267,0.2781
93126,88248,0.2781
93126,39897,0.03
93126,39885,1
93126,38383,0.1236
93126,12732,0.03
93063,88267,0.0966
93063,88248,0.0966
93063,39897,0.0021
93063,39875,1
93063,38383,0.0644
93063,12732,0.0084
93066,88267,0.1166
93066,88248,0.1166
93066,39897,0.0044
93066,39876,1
93066,38383,0.0778
93066,12732,0.0176
93069,88267,0.151
93069,88248,0.151
93069,39897,0.006
93069,39877,1
